,reviewer_profile,date,rating,title,text
0,https://www.tripadvisor.com/Profile/BeccaFann,September 2019,5,Highlight of our trip!,"We had the treat of spending the day with Nikos and Frosso and just one other passenger. The day felt so natural and relaxed, as if they were our friends and we were just joining them for a day of fishing and island hopping. They both took extra care to show us the beauty of…"
1,https://www.tripadvisor.com/Profile/VasilikiKF,August 2019,5,The best thing we did in Milos!,"This is a must do experience. We recommend it to everyone who wants to swim in crystal blue waters, experience fishing and taste the most delicious fish soup. Frosso and Nikos are very friendly and excellent guests that will amaze you with their hospitality."
2,https://www.tripadvisor.com/Profile/giannisk365,August 2019,5,Best Island Tour in Milos and Kimolos.,Mr Nikos and Mrs Froso gave us a unique experience. We felt as if we were relatives since they welcomed as on their fishing boat as if it was our own boat. Seeing fish being caught in the fishing nets with the local traditional way and being cooked by Mrs Froso while exploring…
3,https://www.tripadvisor.com/Profile/Pierre-Davide-Ken,August 2019,5,An Aegean paradise experience,"The climax of our vacations in the Cyclade was with Frou-Frou & Nikos on our day trip to a secret island . They are both lovely persons, genuine and generous, they like to share their knowlege and experience of fishing and they cook for you an excellent lunch with the product of…"
4,https://www.tripadvisor.com/Profile/nikolask502,August 2019,5,A must do experience,"I did the Fishing experience with friends and family a few days ago. Mr Nikos and his wife are very friendly and know all the good spots and beaches! Mr Nikos picked us up from Kimolos at exactly the agreed time, we went and gathered the nets, and then went to a number of…"
0,https://www.tripadvisor.com/Profile/jamescV4878YV,August 2019,5,"Very enjoyable trip, well worth the price","We were taken to a variety of different swimming spots around the island of polyaigos, including a couple with caves to explore.  The pace of the trip was great and gave us plenty of time to relax and take in the sights of polyaigos.  Nikos and Froso were happy to chat around…"
1,https://www.tripadvisor.com/Profile/GiorgosS162,August 2019,5,A day in paradise,What an amazing experience! Frosso and Nikos are very welcoming and they treated us like family. They will take you to amazing places around polyaigos and cook the freshest fish for you. The food is cooked in the traditional Greek fishermen style from Ms. Frosso herself! …
2,https://www.tripadvisor.com/Profile/Vageek,August 2019,5,An amazing experience!,Do not leave the area without this experience! You can hop the boat from either Milos or Kimolos. Captain Nikos and his wife are the most wonderful couple to take you to a day-long journey to Polyegos and the surrounding area. The day starts with collecting the fish from the…
3,https://www.tripadvisor.com/Profile/AABB1972,July 2019,5,"Fishing, sailing, eating & diving",Excellent experience in real greek fishing boat; captain Niko and his crew are fantastic and friendly. A great day!!
4,https://www.tripadvisor.com/Profile/917lauran,July 2019,5,Best experience ever !!!,We had an amazing day with Nikos and his wife and it was certainly the best day of our 2 weeks vacation in the greek islands!  I don't even know where to start... the fact that we are a small group on the host creates an amazing atmosphere. It's a very friendly day. We caught so…
0,https://www.tripadvisor.com/Profile/CConnell19,June 2019,5,Great Experience!!,"What a day!!  My 21 year old daughter found Nikos online, what a great find!!  Our family of 4 & a couple from Italy had an amazing day!  Come hungry!  Froso, Nikos wife is an amazing cook & there is plenty served!  They tweak trip based on what makes sense that day & what the…"
1,https://www.tripadvisor.com/Profile/Matteotacconi,July 2019,5,"Very friendly people, excellent fresh fish and great experience!","The fishing experience was enriching and one-of-a-kind, and the crew members friendly and thoughtful (not to mention incredible cooks). We watched them fish, name, and clean all kinds of fish (we even caught an octopus!) and observed other kinds of marine life at the same time. …"
2,https://www.tripadvisor.com/Profile/gregn2019,July 2019,5,A MUST-DO experience in Milos!,"If you ever visit Milos this is a must-do experience. Fresh fish, the greek sun and sea with crystal clear water create an amazing feelling. You won't regret this for sure. As for captain Nikos and Froso what can I say, they are so heart-warming and authentic people that they…"
3,https://www.tripadvisor.com/Profile/MarieP3768,June 2019,5,Wonderful day!,"Enjoyed a lovely day with Capt Niko, his wife Frossa and 5 other friendly and interesting newly made friends. We were 9 total on this fishing boat, enjoying the amazing waters of Polyaigos and Kimolos. Every beach a wonder. Clean clear salty waters in semiprivate/private coves…"
4,https://www.tripadvisor.com/Profile/adamcbowen25,June 2019,5,A Great Boat Ride,"Nikos and his wife Frossa were very welcoming and friendly hosts for the day. Frossa speaks great English, and made it very clear that the boat was to be like home! She said help yourself to whatever and you don’t need to ask me :) They immediately welcomed us with a coffee and…"
0,https://www.tripadvisor.com/Profile/susanlindquist,June 2019,5,Best Fishing experience on Milos!!,"Rosa and Nikos were extremely welcoming and made every effort to get us to have a great time! They took us to the most gorgeous, isolated aquamarine waters where we swam and then ate delicious fish, soup, salad and dessert prepared by them on the boat... of course using the fish…"
1,https://www.tripadvisor.com/Profile/rogerromyn,May 2019,5,Great real experience ,"My girlfriend and I hade the most fantastic experience on board a real Greek fishing boat with a real Greek skipper and the freshest fish cooked by a real Greek lady ! The best day of the holiday fishing,eating ,drinking, swimming and chatting o and tanning THANKS NIKO !"
2,https://www.tripadvisor.com/Profile/NicolaBurge,May 2019,5,Authentic Boat Trip,My husband and I (both 28 years old) were keen to see Poliegos as we heard it is beautiful. We heard about Nikos and his fishing experience from Dionysus at Rakomelo (another place in Pollonia you should definitely check out for their breakfast buffet - delicious!). There are a…
3,https://www.tripadvisor.com/Profile/BeePoint,May 2019,5,Amazing Experience - 100% suggested,"Meet a local fisher, discover the serene beauty of Polyegos and Kimolos unexploited blue waters and geological volcanic formations that will take your breath away! Experience a private boat fishing tour ( up to 12 people), with a fishing boat, sailing near the coast, visiting…"
4,https://www.tripadvisor.com/Profile/preemao,May 2019,5,Highlight!,"Nikos and his wife, Frosa are AMAZING! they are so warm and inviting. They took great care of us and made us the BEST meal we had in Milos!"
0,https://www.tripadvisor.com/Profile/shelleyb435,September 2018,5,a lovely day on the water,"My daughter (age 31) and i were in Milos for a few days..my daughter wanted to fish or go out on a small boat.  We found Milos Fishing Experience and were so delighted we did.  We met the small fishing  boat in Pollonia , the boat was captained by Lizardos Nikolaos and his…"
1,https://www.tripadvisor.com/Profile/vanessapoh505,April 2019,5,Genuine Greek experience in Milos!!!,"Coming from Santorini where it was too cold to swim in this period, we were hesitant to go on another cruise...but it was the best decision ever! Captain Nikos and his wife treated us with much hospitality and kindness during the trip. It was a fun n unique experience eating the…"
2,https://www.tripadvisor.com/Profile/294skipt,April 2019,5,Wonderful way to spend a day on the Aegean Sea!,A great way to see the islands with your family.  Fresh cooked seafood for lunch caught on your way out to your destination.  It is a must for a first time visit to this island!
3,https://www.tripadvisor.com/Profile/MadalenaCS,April 2019,5,Best Milos Experience,"The day with Nikos and his wife was the best experience in Milos. We were not looking for a fishing experience but we had a real surprise. We loved the full day and how they welcomed us on their boat. They made us feel at home and like we knew them for ages, introducing all the…"
4,https://www.tripadvisor.com/Profile/dawnquarles,October 2018,5,Real fishing in Greece!,"My son and I vacationed for a week in Milos and wanted to arrange a guided fishing trip, something we do in most locations we visit. Nikos and his wife agreed to take Ben out even though we knew their season was coming to an end. The weather wasn't great, it rained most of the…"
0,https://www.tripadvisor.com/Profile/apexplorer2018,September 2018,5,Stunning Fishing and Swimming!,"We had an absolutely wonderful time on this trip and would highly recommend it to anyone considering it. The waters of Poliegos are incredibly beautiful, and it was really fun to see what we caught and have a beautifully cooked meal with the sea catch! Nikos and Frossa also were…"
1,https://www.tripadvisor.com/Profile/rainbow7770,September 2018,5,Captain Nikos is a legend old school fisherman,"This boat represents the heart and soul of this island, he showed us how to put nets out and use rods. Then the fish we caught he cooked in a wonderful little cove. The boat is over 12 m long and we took out kids... they loved it.. Fishing snorkeling, local knowledge and cheap..…"
2,https://www.tripadvisor.com/Profile/Gian_b231982,September 2018,5,The best way to discover the BLUE SEA,"The experience of a true fisherman, the capabilities of a real chef, the welcome of a family! Thaks for the whole day, great sailing experience! Realy nice to meet you! See you soon!  Nikolaos, the sole capitain!"
3,https://www.tripadvisor.com/Profile/leonidasp627,September 2018,5,Unique experience in Milos,"We had a very special day in Nikos and Froso's boat, traveling around the Polyegos island famous for the turquoise waters and caves. Watching real fishing with nets and preparing the lunch with the fish catch was an experience you cannot imagine. They were  very friendly and…"
4,https://www.tripadvisor.com/Profile/63shelleya,September 2018,5,Greek hospitality and fishing makes great memories,"We can't say enough about this trip, as soon as we walked onto the boat we were family! Captain Nikos and his wife Frossa welcomed us serving coffee while we waited for others to arrive. Nikos knowing that we wanted to fish allowed us to fish with rods and the other couples…"
0,https://www.tripadvisor.com/Profile/428kyriakosk,August 2018,5,Like there nowhere,I was confused from the price because  I find with lowest...BUT I choose it and I am proud.its AMAZING experience we fishing together we stop In many places we eat the fish that we take all perfect.the best day that I have I milos
1,https://www.tripadvisor.com/Profile/IngridC1839,August 2018,5,Nice crew and wonderful experience,Fresh fish from the net and swimming in blue lagoons on Poliegos. Nice and helpful crew who did everything to make us have a wonderful experiennce!
2,https://www.tripadvisor.com/Profile/janeklamb73,August 2018,5,Best day EVER!,"Just returned from the most magical day at sea with Captain Nikos, his wonderful wife Frossa and the legend who catches the fish, Simos.  I never write reviews, but felt compelled to share the pure joy we all experienced today. This is a traditional fishing boat, so you get to…"
3,https://www.tripadvisor.com/Profile/catsandjammer,June 2018,5,The best day in Milos,"My husband and I did this as part of our honeymoon a few weeks back, and it was just the best way to spend a day in Milos. Nikos, Frossa, and Simon are so welcoming and friendly. They made the whole day just lovely. When we had a 26 hour flight delay, they were completely…"
4,https://www.tripadvisor.com/Profile/anonimus96,July 2018,5,Amazing,"The best day my husband and I spent in Milos. Niko, his wife Frossa and the deckhand Simos are awesome people, we felt like part of the family as soon as we put our feet on the boat. Their hospitality is incredible!   We left from the port of Pollonia and visited the islands of…"
0,https://www.tripadvisor.com/Profile/82colet,June 2018,5,Out on the sea in a fishing boat ,"This is my very first review, although having trip advisor for years. So you get the point...  Our day out with Nikos and his crew was beyond anything I have ever expected it to be. There is so much that you can learn from him as he very well educated not just concerning being a…"
1,https://www.tripadvisor.com/Profile/anitabI8027FA,June 2018,5,Perfect day,"We go with Nikos, his wife Froso and Simon to the FishingTrip it was great ... best food fresh from the Ocean, very interesting to see the work of fishermen, speaking about living on milos and the traditions ... beautiful places for swimming! and looking!!! Snacks, fishsoup,…"
2,https://www.tripadvisor.com/Profile/985craigg,June 2018,5,"What an amazing day, thank you so much.",For years and years I’ve been visiting the Greek islands and have wanted to go out on a traditional fishing boat. When I saw this trip and read the reviews I knew I wanted to go and it didn’t disappoint. What an amazing day we had. Captain Nikos and his wife Frossa are such a…
3,https://www.tripadvisor.com/Profile/svschriner,June 2018,5,Highlight of our time in Milos,"Warning: do NOT eat before going on this tour! You will eat many delicious meals on this trip. The hosts went above and beyond to make you comfortable and had everything you need - water, soda food etc. I would highly recommend!"
4,https://www.tripadvisor.com/Profile/whiteape,June 2018,5,Lobster or sausages? You decide.,This was a fantastic trip we did with Nikos and Froso. We're dropped a net coming out of the bay and pulled it in with lobsters and lots of fish while we enjoyed the sight and had a couple of beers with feta and tomatoes on some crunchy bread. We then went for a swim while they…
0,https://www.tripadvisor.com/Profile/Beatkinda,May 2018,5,One of the best days of our trip!!,"Thanks Froso and Captain Niko! We had a really lovely time as a group of four on the boat. Probably the day we talk about most -- wonderful hospitality, food, and swimming. We felt the love and dedication from our hosts and have never seen such blue water. They did almost all…"
1,https://www.tripadvisor.com/Profile/Venture41826,October 2017,5,The only way to discover the real Milos! ,"This made our European trip! Right at the end of the season, this lovely couple, Nikos and Froso welcomed us on board their fishing boat.   Nikos (with 35years fishing experience!) and Froso (the amazing hostess) looked after us like we were part of their family.   It was great…"
2,https://www.tripadvisor.com/Profile/2risttttt,September 2017,5,"best day in greece with them, authentic and very kind","Genuine, Authentic, we loved every moment in this day, felt like being part of a family. The best fish soup of our lives, no kidding. And the smile and kindness of these people is the only thing hotter than the sun. To see the nets and the fishes inside, was very interesting, we…"
3,https://www.tripadvisor.com/Profile/Xaviernica,September 2017,5,Great fishing experience with net ,"Great fishing experience ... Nikos, the captain, and his wife Froso, will take you to beautiful places and you will eat the freshiest fish of your life. Believe me! Great time! We laughed a lot! A ""must"" if you are in Milos! Very familiar and genuine crew! "
4,https://www.tripadvisor.com/Profile/803sph,September 2017,5,Very nice day!!,"The temperature was awesome, the captain, his wife and his employee were very nice and were always proposing something to drink and to eat. We ate so many kind of fishes and it really worth it. We were only 3 customers on the boat so it was a very private tour. I recommend this…"
0,https://www.tripadvisor.com/Profile/giorgioD,August 2017,5,Top traditional experience,"If you like to spend some hours with the pure local people (fisherman + his wife) doing an unusual super experience.. this is for you! We spent a day with Nikos and his company and we will never forget it. Tour around three islands, fishing, swimming, just perfect. It's not…"
1,https://www.tripadvisor.com/Profile/TEE19,August 2017,5,I would do this again 😊👌,"This is a very nice thing to do while you are in Milos. Nikos, Frosco and their assistant will do anything to make you feel at home. I had  never been on a fishing trip before but I still think this was great! Highly recommended 👍🇬🇷"
2,https://www.tripadvisor.com/Profile/ismene_s2k,August 2017,5,A really great and unique experience!,I went with Captain Nick on one of his first trips and i experienced something totally different from what i lived so far. A great boat trip to some amazing beaches in Kimolos and Polyegos combined with real fishing during the trip. When you swim Nick and Froso are cooking the…
