,reviewer_profile,date,rating,title,text
2,https://www.tripadvisor.com/Profile/Mike-Helsingborg1,July 2020,5,Thoroughly enjoyable trip.,"Wanted a boat trip, to see some sights, do some swimming around the caves. Booked last minute and went out. The fishing was fun, we didn’t really want to do the fishing -  but when we started we couldn’t stop. So much fun and we all caught a few fish!The caves swim was nice - they provided snorkelling gear, life jackets etc - but we didn’t bring our swimming shoes so couldn’t climb up on the rocks.The BEST part was lunch. It was excellent!  fresh fish, Greek salad, bread and watermelon. The pictures speak for themselves. This trip is definitely worth a go."
3,https://www.tripadvisor.com/Profile/laurenth848,July 2020,5,Unforgettable day. Thank you!,An amazing trip on the Makarounas. The captain and the crew are here to make this moment unforgettable. Either you will make with your family or friends this the place to be in Rhodes.
4,https://www.tripadvisor.com/Profile/vanhooffv,July 2020,5,Perfect day,"Amazing trip - perfect organisation, warm welcome, great cooking with fresh fish. Thanks for this experience"
0,https://www.tripadvisor.com/Profile/344amers,July 2020,5,A. Saleh,"It is fantastic trip, I strongly recommend it, we had a lot of fun, the captain Vaselini was very nice"
1,https://www.tripadvisor.com/Profile/larsvisser123,July 2020,5,Fishing trip,"Great trip, caught lots of fish and the barbecue was delicious! Trip lasted 5/6 hours and we where catching fish the whole time. "
2,https://www.tripadvisor.com/Profile/AndrisL38,July 2020,5,The Best Fishing Trip,"Sincerity, attitude and taste of Rhodes - these are the main words that make our family meet Vassilis for several years."
3,https://www.tripadvisor.com/Profile/Jelifish77,May 2020,5,Most amazing day out,"We were dubious about the trip... Old fishing boat captain barely spoke English but Wow he blew us away... We sailed out from port and he quickly got us set up with fishing lines and bait and it was clear the language was no barrier.. He made my daughter feel comfortable and confident putting bait on her line.. He was funny and very very engaging. Beautiful scenery and swimming off the boat with snorkels to be followed by the most delicious fish with fresh Greek salad beautifully served in oyster shell while overlooking Greek scenery mm the sea so clear and turquoise Recommended this to so many friends who have visited Rhodes and tried this for themselves and all have said what, a wonderful experience and would all do it again. So relaxing and enjoyable an absolute MUST DO x"
4,https://www.tripadvisor.com/Profile/E_A_T_finn,September 2019,5,"Great trip, excellent service!","I was on holiday in September 2019 with my 2 teenagers. My 14 y old son loves to fish here in Finland. He wanted to fishing also in Rhodes. Even though my girl and I are not interested of fishing, we had great time. We mostly enjoyed the sun and good food. The service was super-friendly, so I was not afraid to let my son go again alone to fishing trip without me. The crew were very kind to my son, even though he was afraid, how he would manage with his english. Everything went great. I hope we’ll meet soon!"
0,https://www.tripadvisor.com/Profile/Camper524986,October 2019,5,The best fishing trip ever!,"What an incredible experiance this fishing trip was! 5 hour fishing trip with view on the Rhodes old town from the sea, great opportunity to teach the little ones how to fish and fishing for Tuna trolling! Truly unforgettable experience. Fresh fish for dinner, great salad and amazing toasted bread! Got a good footage with out underwater camera while swimming so really pleased with that. Capitan was even kind enough to let our son hold steering wheel for good 40 mins. Well deserved 5 stars! We will definitely be back there shortly!"
1,https://www.tripadvisor.com/Profile/anastazjaz2019,October 2019,5,Absolutely 5⭐️⭐️⭐️⭐️⭐️expirience ,"4/5 hours trip with fishing , snorkelling and delicious fish on BBQ amazing experience for all family members. Amazing stuff "
2,https://www.tripadvisor.com/Profile/D7388DNraymondm,October 2019,4,Great day out ,"Took this trip on a Friday before leaving, . Started off with a trip round the bay to see the old town , then headed out to sea , where we spent an hour going round in circles so the skipper could trawl for tuna . Spent about 2-3hours fishing then headed into a bay for a swim and lunch , personally, I’d have preferred to spend more time fishing , it’s a fishing trip ???"
3,https://www.tripadvisor.com/Profile/MissyTMaggee,October 2019,5,Wondering day on the sea.,"I cannot recommend this trip enough. Half day out on the sea was only €35. You got so much for your money. A peaceful journey around the coast on a small fishing vessel with complimentary beer and wine or soft drinks to get you in a relaxed mood then a good hour or so of fishing which was very easy so don't be put off if you've never had any experience. And to top it off the fish you catch is cooked for you and presented beautifully with bread and salad. You can't get better than catching and eating your own fish. while this is being prepared for you you can jump over board and have the swim in the beautiful clear sea and there are snorkels and masks provided so you can get a real view of what is down under the waves. The crew were lovely locals, funny and charming in their own down to earth way. This is a wonderful trip for anyone who wants to stay away from the larger commercial trips. Real food, real people in a beautiful surrounding.we went today and now we are even discussing going again before we go home. This is a kind of trip that wonderful memories make. We would like to thank the crew for giving us such a great day out."
4,https://www.tripadvisor.com/Profile/Clintn123,October 2019,5,Fishing,Had awesome trip out to them do some fishing followed by a lovely fish dinner aboard this fishing boat thanks chaps ***** five stars. A nice puffer fish caught
0,https://www.tripadvisor.com/Profile/574willg,October 2019,5,Ahoy there!,"Give these guys a call, Had a great time fishing out at sea - you'll be well looked after & the food is great.  Plus a great opportunity to take a dip whilst they're cooking for you. Above all they're great fun to be with & very knowledgeable & you'll be making international fishing friends very quickly!"
1,https://www.tripadvisor.com/Profile/hr949,October 2019,5,Excellent day out,"My wife and I decided to go on an afternoon fishing trip with Makaroynas Vassilis. Brilliant day out. Antwan and Antonis made every effort possible including a great dinner of fresh fish, salad, bread and dessert. Highly recommend it. H and L"
2,https://www.tripadvisor.com/Profile/InnaA19,October 2019,5,The best upgrade ever,"We booked the group fishing trip from  Vassilis, but it ended up being a private for us! Our family was treated like king's family! And delicious lunch was included! Thanks! Go for it!"
3,https://www.tripadvisor.com/Profile/vickiengland20,September 2019,5,Brilliant Day Out,"We had a fantastic afternoon fishing on this very well organised trip with a really personal feel. The guys were good fun, knowledgeable and seemed to really enjoy hosting us. They were always on hand to help us and ensured we didn’t catch any unwanted fish ... e.g. the dragon fish. The lunch was superb ... all cooked on board on a little BBQ. Would highly recommend for the experienced or non-experienced as it’s not too serious. "
4,https://www.tripadvisor.com/Profile/pumpkin510,September 2019,5,Excellent Experience,"Wonderful day out fishing. The crew were great, funny and really helpful (And very good cooks!). Would highly recommend."
0,https://www.tripadvisor.com/Profile/brandi376,September 2019,5,Great experience,"Vasilis and Andonis are really great! Having no experience in fishing, they tough us how to fish and of course we all managed to catch something lol or at least to get the feeling of it. We had a great time and of course eating BBQ fish on the boat was such cool experience. Definitely recommend doing this with the duo, good family vibes. Thank you again :-)"
1,https://www.tripadvisor.com/Profile/jo4686,September 2019,5,Brilliant Day!,"Googled fishing in Rhodes and this was rated number one on trip adviser so decided to go with it. We weren’t disappointed, from the fishing to the food to the crew itself we couldn’t say a bad word. Would highly recommend to anyone looking to go out fishing while in Rhodes. Top marks all round from us! Thanks again for a great trip!"
2,https://www.tripadvisor.com/Profile/Antupas,September 2019,5,Amazing Experience,"I did this for third time. Every time is getting better. Vasilis and Antonis are great people, the food excellent and the whole experience very relaxing and you can learn a lot of things if you ask. I suggest to everyone. Definitely, if I come next year in Rhodes, I will do it again. Great job, thank you..."
3,https://www.tripadvisor.com/Profile/flyby2019,September 2019,5,Perfect Fishing Trip,"Vassilis and Antonis were absolutely great and gave us an amazing experience. We did not have any experience fishing but still managed to catch a couple small ones due to the very friendly crash course and expertise of the crew! Plenty of time for fishing, and we even made a second stop. To top it up some snorkeling while Vassilis expertly prepares the days catch and some fresh salad and a nice trip back to the harbor!"
4,https://www.tripadvisor.com/Profile/rainb0w00,September 2019,5,Unforgettable day!!!,"An amazing way to start your day. We booked from 9am-1pm trip and was just perfect. The only bothering thing was a very strong wind, but we survived :) Must do it if you are in Rhodos! "
0,https://www.tripadvisor.com/Profile/TommyB1990,September 2019,5,What an experience!,"Me and my girlfriend booked this fishing trip and absolutely loved it! Both men on board were very friendly, welcoming and helpful. You get great views of Rhodes on your way to the fishing spot too.We caught plenty of fish between us and a variety which was excellent. Dragon fish and puffer fish been two for example. Whilst we were fishing the captain prepared a greek salad, once we were finished they take you to a nice spot to go snorkeling while they bbq the fish you caught. Would highly recommend this trip for anyone. I enjoy fishing but my girlfriend has never really done much... she thought it was brilliant. Best trip we have both been on "
1,https://www.tripadvisor.com/Profile/Tennisizer,August 2019,5,Free drinks and fresh lunch prepared for you,"One of the highlights of our trip.  Where else can you go fishing and the captain prepares your catch for your while you swim?  The lunch setup is super cute where they have your cooked fish, salad, and a side of bread for you all prepared for you at the ""table"" so when you hop back on the boat after your swim, all you do is eat.  With the food scraps you throw them into the water and a bunch of fish will fight over it.  It was fun watching that.  The fishing we caught that day were all very tiny though, so don't expect any big catch?  I'd def. recommend this fun half day trip with Makarounas if you are sick of lounging at the beach."
2,https://www.tripadvisor.com/Profile/Elimizra,August 2019,5,Great experience!,"I highly recommend fishing with Vasilis, the best fisherman in greece. The experince includes very good gear, free drinks and great atmosphere, but above all Vasili gives such a great service, welcoming and helping. I already went fishing with him more then five times and it just get better. Enjoy !g"
3,https://www.tripadvisor.com/Profile/amywatson111,August 2019,5,Best day of our hols,"Great experience and good value - lesson on how to fish, snorkelling, and a really good meal consisting of fish caught that day (even if you caught none you still got an equal portion). Thanks for a great day!"
4,https://www.tripadvisor.com/Profile/Cazzabaptiste,August 2019,5,Great fishing trip,"This was a great trip and the guys on board was so lovely and helpful,especially towards my 9 year old son who really wanted to catch a fish. The food was lovely with very quircky bowls and plates. Would definately recommend this trip"
0,https://www.tripadvisor.com/Profile/kamilf781,August 2019,5,Great trip and lovely views,"We have taken part in this trip with a group of 9 friends from poland. The staff was friendly and the views were beautiful. After 1 hour the boat stopped and we have a chance to explore caves with snorkeling mask, than we could jump into the water straight from the boat ! For more careful visitors ladder is also provided :) the food was delicious and the drinks were cold and refreshing, if I had a chance i would go on this trip once again"
1,https://www.tripadvisor.com/Profile/meandmyboys1,August 2019,5,Our First Family Fishing trip!,"What a great experience. So lovely to see Rhodes from the water, great fishing experience for all members of the family. Our 5+7 year old boys loved it. The guys on board were great,  jumping in and helping out when our 5 year old started to get a little sad that he had not caught a fish and his brother had! He ended up with 3 fish and lots of nibbles!Stopped off for some snorkelling and a delicious BBQ lunch, as others have said, it really is one of the nicest and will surely be the most memorable meal of our trip.All in all, a fantastic trip and would highly recommend it."
2,https://www.tripadvisor.com/Profile/Steveontour2020,August 2019,5,Brilliant,"This is the life, totally chilled out crew, advice for those new to fishing and free food and drinks. You can swim in the sea and you're pretty much guaranteed to catch fish. The fresh barbequed Dorado was absolutely delicious, sure there are other fishing trips, but the crew make it for me, highly recommended."
3,https://www.tripadvisor.com/Profile/antheam2014,August 2019,5,Fantastic Experience !!,"Cannot recommend this enough! I had two teenage boys with me and we were all looked after from the moment we boarded the boat. As many soft drinks as we wanted and the crew were so friendly. Fishing was fun although due to high wind there weren’t as many as we had hoped for - I caught two (small ones) and the boys caught one, but still had a lot of fun trying. Couple of guys caught dragon fish which was exciting! Swimming was great and lunch was sensational! Highly recommend this trip for an afternoon or morning - I caught the bug and want to go fishing again! Five stars️️️️️"
4,https://www.tripadvisor.com/Profile/dommo1968,August 2019,5,Brilliant,"According to my moody 16 year old this was the ‘best day yet!’. Really authentic trip. Two lovely Greek fellas who look after you, help the kids with the fishing and cook a fantastic meal with the fish you’ve caught. Throw in some snorkelling and jumping off the boat and it’s a winner! Book it and enjoy."
0,https://www.tripadvisor.com/Profile/clairebailey1971,August 2019,5,Brilliant trip!!,"Loved this trip. Friendly and helpful staff, taught my 8 year old how to fish and she loved it!! Catch it, cook it, eat it..... snorkelling, swimming, free bar, excellent food.  Well worth the money and would highly recommend."
1,https://www.tripadvisor.com/Profile/ivank639,August 2019,5,Great day on the board ;-),"What to say and how to express in right way how good was organized this trip.Every single word would be too much, everything was really good.Fresh sea bream excellent, greek salad fabolous. Thnx guys for such a day:-)"
2,https://www.tripadvisor.com/Profile/Ronnieja,August 2019,5,Great day on a boat.,We enjoyed tremendously our day on the boat. We actually fished a pig fish. My kids were stars. The food was fresh simple and excellent Antonious and Vasilsous we are grateful 
3,https://www.tripadvisor.com/Profile/Mariamcdx,August 2019,5,Thank you very much ☺️,"We had a fantastic time on board the boat today. We caught plenty of fish, we swam in the ocean and were given snorkeling equipment. When it came to the food part it was beautifully presented and tasted amazing.im vegetarian and they went out of their way to cater for me. Overall would highly recommend this experience "
4,https://www.tripadvisor.com/Profile/DavidRebecca,August 2019,5,Fishing in Rhodes,"We just spent a very enjoyable afternoon fishing. After a tour of the harbour we spent a couple of hours fishing, then had a swim, then ate a great bbq on board. We had a great time. Really recommend doing this with children, but it's great for everyone! Very friendly captain and crew. "
0,https://www.tripadvisor.com/Profile/Go220667,July 2019,5,Fishing trip,It is a great trip for first time fishermen. We have an amazing time. A captain and captain are very friendly and it was a lot of fun spending half of day on the boat with them. The food was great and all together it was just a perfect day.
1,https://www.tripadvisor.com/Profile/idomeneask2019,August 2019,5,incredible experience,"unique experiences for childrens and older , unreliable staff and excellent captain ... I highly recommend you"
2,https://www.tripadvisor.com/Profile/S7600CTjustinw,August 2019,5,Fabulous afternoon,"We started the trip off with a little bit of sightseeing. It was amazing to see the port and old town from the water. Then on to fishing, very helpful staff showing and helping people who had never fished. The fish were almost instantly on the bite. Nothing to big but plenty of little ones for the Bbq. After a while we moved spots to even more fish then on to the swimming spot. We used the mask that the boat had and spent a good 20mins looking at all the different fish and animals on the sea floor. This was followed by a fantastic Bbq of fresh fish, Greek salad, Bread and Fruit oh and of course plenty to drink. We can't say a bad word about our experience"
3,https://www.tripadvisor.com/Profile/ahlecsee,July 2019,4,Good fishing trip,"Helpful staff on the boat, teaches non fishing ppl how to use equipment correctly  During trip nice views of Rhodes, provides a non fish option for non fish eaters good food! "
4,https://www.tripadvisor.com/Profile/V9194DOstephaniem,July 2019,5,Amazing trip,"I cannot recommend this trip highly enough. It is  fantastic value for money, the captain and crew could not be nicer and the meal is just beautiful. You get plenty of time to fish and swim and as many drinks as you want."
0,https://www.tripadvisor.com/Profile/yasserk477,July 2019,5,Fishing Trip,Best fishing trip ever .!!! Captain Vasilis  makarounas fishing trip boat ..fresh fish and the best service ever 
1,https://www.tripadvisor.com/Profile/watermelon77,July 2019,5,fantastic experience,"We were a family group of 7 people, 5 adults and 2 kids (age 9 and 12).This trip was a highlight of our holiday. The captain and his mate were so helpful and patient it was a delight to be onboard. We had loads of fishing time and jumped in from the boat to snorkel. The captain grilled the amazing fresh fish on the BBQ and served it with delicious bread and greek salad, we all agreed it was the best meal of the holiday, it was incredible. Considering the meal was included in the cost it was such great value for money.The trip is wonderful for families and all ages, we had an amazing time and would highly recommend it."
2,https://www.tripadvisor.com/Profile/sseverin1234,July 2019,5,10yr old 1st fishing boat trip,"Lovely traditional fishing boat, with plenty of room for 10 -12 persons.. The crew were great, serving drinks (unlimited), telling you about the local area and helping everyone fish with rods over the side of the boat..They helped our boy bait the line and spent time teaching him techniques and how to tell when the fish were biting and when to pull your road up and start reeling in. The bait was shrimp and the fish loved it... We caught lots put back into the sea a few as they were too small to eat.Captain cooked lunch on the bbq at end of boat, Fresh fish including any fish we caught.. If you dont like fish, you could choose from chicken or pork all served with a greek salad. Great day, great fun, and price good..."
3,https://www.tripadvisor.com/Profile/I6741JFpaulh,July 2019,5,Fishing trip,"Had an awesome day , friendly staff superb salad and perfectly bbq fish , highly recommended . Good value for money comfortable boat also"
4,https://www.tripadvisor.com/Profile/Orengili,July 2019,5,Great fishing day,"My family and I had the chance to experience fishing at Rhodes. Not only the fishing was big fun, the owner was an amazing host. First we sailed along the walls and watched the inside of the port and old Rhodes from the see side. Then we sailed to fish. We catch some nice fish all of us  using the boat gear   The boat is well organized with good gear, small bits cups, good fishing rods, benches, shade and small chairs. The owner was very helpful and with a friendly attitude. We changed location to shallow water had a swim , some were snorkeling, while the fish where grilled on board. The taste was great, fish and greek salad, drinks and nice sweet watermelon. It was great time, high recommended.   "
0,https://www.tripadvisor.com/Profile/nickbK3291XM,July 2019,5,Great trip!!,Lovely fishing trip. Very friendly staff we had a great day my girlfriend caught her first fishes ever!! We had a great day on the water definitely 5 star trip and highly recommended!!!
1,https://www.tripadvisor.com/Profile/G6342PAoliviah,July 2019,5,Great fun,"I had a wonderful afternoon with my husband and 2 children.Fishing was great fun, food was superbe. They lent us masks and tubas when we stopped off to swim.The two men were very kind with all of us especially with our children.We are very pleased to have booked this activity, the price was very reasonable too."
2,https://www.tripadvisor.com/Profile/sammyjenkins89,July 2019,5,Great fishing trip!,"Had never been on a fishing trip before, my boyfriend convinced me this would be a great way to spend our last day in Rhodes. Managed to catch a dragon fish and some other little ones, quite enjoyed it considering I thought fishing was ""boring"".Beer, soft drinks, great bbq with salad and garlic bread. Captain and his mate very friendly and helpful.Only downside is my boyfriend waking up today with food poisioning. I don't eat fish and I am okay. Only thing it could have been was the fish. Apart from that would 100% recommend this experience to all!"
3,https://www.tripadvisor.com/Profile/Jezzy71,July 2019,5,The best way to spend a hot afternoon. ,"We had not been on a fishing trip before and Makarounas was recommended by the people I was Scuba diving with. Both my wife and I absolutely loved it. Captain Vassilis and his mate where superb, nothing too much trouble and super helpful with fishing tips. With 12 on board we caught around 14 fish and had a blast in the process. Then on to a little bay for snorkelling whilst Captain cooked (see what I done there). The BBQ was the best, worthy of 5*s on its own. Beer was flowing, as with all drinks on board completely complementary and then a half hour or so trip back to the harbour admiring the views and relaxing. Excuse the pic of the awesome food, Wife had placed her garlic bread on the fish"
4,https://www.tripadvisor.com/Profile/186maryannep,July 2019,5,Best fishing trip ever!!,"Me and my partner decided to go on a fishing trip in Rhodes, wow what can I say it took our breaths away! The service on board was amazing. We caught loads of fish, and I struggled with fishing and the kind gentleman helped me, and I ended up catching two fish in one go! The highlight of our trip was the Fresh fish BBQ and Fresh salad and fruit. Best fish I have ever eat! We also went snorkelling which was lovely to cool off. Anyone looking to book a fishing trip You won't be dissapointed with this company !! 10/10! Thank you for making this an amazing memory for us :) Mary and Christian x"
0,https://www.tripadvisor.com/Profile/marionj135,July 2019,5,A great change from usual boat trips!,"The best bit about the trip is that there are only 10 people at a time, which makes it far more friendly and fun than some of the other boat trips on offer (100+ people). Antonio was a great captain, very patient with those who hadn't fished before. The trip we were on was 4 hours and we fished, swam and had a lovely lunch of fish, salad and bread, Oh not to forget the beers! All in all a great way to spend a morning!"
1,https://www.tripadvisor.com/Profile/lbyton,June 2019,5,Never fished before but this was so good!,"So my boyfriend was keen to go on a fishing trip and was absolutely buzzing about this trip. I originally was not so much....but I took a sea sickness tablet and thought I’d give it a go! We first set sail and it was a bit rocky but it was okay! I was such a novice and struggled to catch anything at first but I caught one fish, so I was happy! My boyfriend and all the other members of the boat were catching loads, including puffer fish (which you cant eat but are nice to see!) it was so calm sat on the sea under the shaded canopy.The team were always around to give you any tips to help you! After some time fishing we stopped off for snorkelling while the team cooked up what we had caught. This was my highlight of the trip. Sitting looking out to the sea eating bbq fish caught and cooked within a couple of hours was amazing. The crew threw bread into the water to attract the fish and they were all jumping out of the water. Beers and soft drinks were available and offered throughout. It was lovely sat at the front of the boat with a cold beer staring out into the sea!My boyfriend came away saying it was definitely his highlight and I’ve got to say I would definitely do it again too! Thanks to the whole team! We even recommended you guys to a couple back at the hotel!"
2,https://www.tripadvisor.com/Profile/A981MYirinas,June 2019,5,really one of  a best  day of my trip !  recommend !,"Thanks a lot to team and capitan for amazing time spent on the boat! Very interesting , Great friendly atmosphere, fishing and a wonderful dinner prepared by the captain! will wait next year !"
