,reviewer_profile,date,rating,title,text
1,https://www.tripadvisor.com/Profile/Dunena90,September 2018,5,"Fishing, swimming and 1st class hospitality",This is a must do day out when at this beautiful Greek island. With a maximum of 12 persons allowed a trip you get 5* treatment with plenty of room.   We meet the crew first thing. Set sail and cast out the nets. They cruised around the beautiful coast to private bay for a swim…
2,https://www.tripadvisor.com/Profile/carolinelespapillons,September 2018,5,Best trip in zante,Amazing trip. If you don't do this tripthen you're miss g a trip of a life time. George is a super captain and guide. His mother in law is an amazing cook
3,https://www.tripadvisor.com/Profile/kimsD2879PJ,July 2018,5,"Excellent day out, authentic and friendly","My husband and I always said we'd never go back to the same place twice, but we're going to break our own rule and go back again, to experience this trip again. A fabulous day with excellent hosts, fishing, swimming, eating the catch, washed down with local wine - my idea of…"
4,https://www.tripadvisor.com/Profile/Arvnev,August 2018,5,Amazing,"Had a real fun time with Mr. G and his nice crew. An authenthic Catch and cook experience, would do it again."
0,https://www.tripadvisor.com/Profile/awgy,August 2018,5,Fisherman's Friends,Definitely the best day trip in Zakynthos! We had to get up really early to get our transfer from Vasilikos to the Zante Harbour which was kind of hard for the kids. But what we experienced this day was definitely worth it! The Captain and his friendly crew offered delicious…
1,https://www.tripadvisor.com/Profile/433ethand,June 2018,5,Absolutely amazing day out,"This trip is by far one of the best trips I’ve done in my life.loved the trip from start to end, you get to see a lot of places and learn insider knowledge of fishing in Zante.the Captain  is amazing really friendly,all the crew are welcoming. After you catch your fish the cook…"
2,https://www.tripadvisor.com/Profile/alizh3,August 2018,5,Authentic fishing,"We spent two weeks on the island of Zakynthos and this program was by far the best of all those we took part in, We got to know  a little bit of the real Zakynthos though our captain and his crew. Away from the crowd we could spend a day with friendly company and learnt a lot…"
3,https://www.tripadvisor.com/Profile/AlizHorvath,August 2018,5,Fishing in Zakynthos,"Our family ( two kids, 10 and 13) spent an unforgettable day on ship Panagia in August 2018. Captain Giorgos Nikolatos showed us everything concerning fishing with a net, and he answered our numerous questions with pleasure. We had the best sea food lunch of our life, it was…"
4,https://www.tripadvisor.com/Profile/car0line63,August 2018,5,Zante fishing tours ,"This was one of the highlights of my holiday. It was such a unique experience I will never forget. My friend and I had sole attention of the crew who are a family run enterprise. We started out at sunrise and after a while helped to let down the nets,leaving them for a few hours…"
0,https://www.tripadvisor.com/Profile/andym452,August 2018,5,Fantastic trip,This isan experience of a lifetime. We left zante Harbour while the sun was rising and then we stopped to put the fishing nets in the water then we had sone melon and drinks. Then we left the netd behind to go and have a swim at a beautiful secluded beach for a few hours. Then…
