,reviewer_profile,date,rating,title,text
0,https://www.tripadvisor.com/Profile/amyvM1352SU,October 2019,5,Fantastic Day,We met up with them at the dock and promptly got on the boat and had coffee and cake.  After visiting for a few minutes we were off to find the nets.  They reeled in the net and we got to pick the fish out.  Many varieties and sizes.  After we finished the nets they motored over…
1,https://www.tripadvisor.com/Profile/S8673EYsimonep,September 2019,5,FISHING TRIP WITH ANTONIA AND MICHALIS ON 30 SEPTEMBER 2019,"We had a fabulous day with Antonia and Michalis on Monday 30 September 2019.    We were picked up by Antonia and taken to the boat early in the morning. When everyone had arrived, there were 11 of us, we were served coffee and homemade cake which was lovely.  We then set sail…"
2,https://www.tripadvisor.com/Profile/Alison18,September 2019,5,Our favourite day of our holiday,We had a fantastic day with Antonia and Michalis on board their working fishing boat. We met at 8am and were welcomed with Greek coffee and cake and a chance to chat to the other members of the group. Two couples had taken the trip previously which was a good sign. Having set…
3,https://www.tripadvisor.com/Profile/Medden30,September 2019,5,Wonderful experience.,What a wonderful day we had venturing out on the fishing boat. We stopped and pulled in the nets that had been laid that morning. Whilst our food was being cooked we swam in the ocean near a beautiful secluded beach.  Our food was some of the best I have ever eaten on this…
4,https://www.tripadvisor.com/Profile/annablume2014,September 2019,5,Beautiful sail away :),"Antonia and her husband are the most wonderful, heart warming and lovely people you can spend a day on the boat with. We were shown how the fisherman is working daily - collecting the nets , checking the fish and later on throwing it back again in the sea to collect it the next…"
0,https://www.tripadvisor.com/Profile/grimesters,September 2019,5,Amazing Day ❤❤,"This was our 3rd trip on this working fishing boat and what a wonderful day we had, Antonia and Michalis are fantastic host's and such lovely people,  we were met with Greek coffee and cake at 8am and then set sail to the fishing net's and Magda brought the catch in , there were…"
1,https://www.tripadvisor.com/Profile/F120ETphilg,September 2019,5,Amazing boat trip ,Fantastic day once again our 3rd time with michalis and antonia food was amazing as always and the seafood.. Wow... ❤️❤️ Highly recommended and we will be back next year 
2,https://www.tripadvisor.com/Profile/helencC7422OU,September 2019,5,❤❤❤❤❤,"So, 3rd time for us on this wonderful day trip on a working fishing boat. We were welcomed aboard with greek coffee and homemade vanilla cake, Mmmmm.  Then, we set sail at 8am to gather the nets that were set the night before. Magda (hope I've spelt it right) reeled in the nets.…"
3,https://www.tripadvisor.com/Profile/Helste,September 2019,5,Another excellent trip,We have just been on our third trip with Antonia & Mixalis and it was as excellent as ever. Once on board the boat you are offered coffee and cake to start off your day. You then sail to where the nets have been set the previous night and the catch is pulled in onto the ship.…
4,https://www.tripadvisor.com/Profile/wrigleydiggley,September 2019,5,Highlight of our holiday ,"Our trip with Antonia and Michaelis was fantastic.  Great company, amazing food freshly caught and cooked.  Thoroughly recommended to anyone who likes food and fun!  Lobster might even be on the menu if you’re lucky.  Thank you so much. "
0,https://www.tripadvisor.com/Profile/celiao930,September 2019,5,Wonderful day,We had a fantastic day. We Will never forget it thanks to the nice people who made it happen. We recommend this day if you like fishing eating and relaxing. And to learn more about sea life. Love from Stefan and Celia
1,https://www.tripadvisor.com/Profile/eilisWarwickshire,September 2019,5,Amazing day with fabulous food and great company,We have just arrived back fro a wonderful day with Antonia and Michalis on their boat. There were 12 guests - English Italian and Dutch (with a smattering of Columbian and Sri Lankan). We arrived at the boat to be greeted with authentic Greek coffee and homemade cake and set…
2,https://www.tripadvisor.com/Profile/romangodzeus,August 2019,4,Unique experience!,We loved our time on Michaelis fishing boat and it was a real experience seeing trawler fishing in action. Once the nets were up we moored in a cove and went snorkelling whilst the crew prepared the fish and lobster they’d caught. The seafood pasta they served was probably the…
3,https://www.tripadvisor.com/Profile/Roving620666,August 2019,5,Amazing Trip ,We found this trip via trip advisor and after reading the amazing reviews we decided to book ourselves. I have 2 sons aged 7 & 11... we began by pulling up the nets dropped that day and it was really fun seeing all the different types of fish that had been caught... Antonia…
4,https://www.tripadvisor.com/Profile/francescamI4734QL,August 2019,5,Amazing experience! ,"The last 24th August, my husband and I joined the fishing tourism ""Michalis"" and it has been one of the best experiences of all our trip to Kefalonia!  The team is very nice and efficient! And the captain is also a very good chef!  I definitely recommend this experience! "
0,https://www.tripadvisor.com/Profile/mtbury,August 2019,5,A perfect day,"We (a family including 3 boys aged 2, 7 and 8) organised a private trip with Antonia who picked us up from our cruise ship and took us to the small fishing port 20 minutes away. The children were fascinated by the process of hauling in the nets and the lobsters and fish that…"
1,https://www.tripadvisor.com/Profile/s_claudiu,August 2019,5,Mr,"Everything was perfect! The seafood lunch, the fishing experience and the crew was perfect. Highly recomended! :)"
2,https://www.tripadvisor.com/Profile/gianfrancoe2018,August 2019,5,BEST FISHING TRIP EVER!!!!!!!!!,"I've been experienced this amazing fishing trip the 12/08/2019 and to be honest there are no words to proper describe such an amazing experience....Andonia ,Michalis and the staff member working with them are fabulous, professional , kind, peoples with big heart!!!!I Travelled…"
3,https://www.tripadvisor.com/Profile/Zoetheseasonsvillas,August 2019,5,Highly Recommend,"I can’t say enough about this amazing evening!!! Hands down the best lobster I have ever had in Greece. So, I own a small group of vacation properties on the island. I have always heard amazing reviews of Michali’s Fishing Boat from my guests and decided to give it it a try with…"
4,https://www.tripadvisor.com/Profile/RomaPizza,August 2019,5,Amazing experience ,"We had this wonderful experience with Antonia and Michalis on their fishing boat! Fishing fish, crab and lobsters in the morning, a swim in a crystal water, and an amazing lunch with different courses with lobster cooked on the boat fresh just for us as in the best restaurant. …"
0,https://www.tripadvisor.com/Profile/LouiseCantrillGodden,August 2019,5,Happy 50th Birthday Little Sister,I would 100% recommend this trip. The booking was easy to make from England & I was provided with all the necessary information. 11 family & friends arrived at Agia Pelagia for the 17.00 Sunset Trip to a very warm welcome from Antonia who offered Greek coffee & cake.  We set off…
1,https://www.tripadvisor.com/Profile/ghowie82,August 2019,5,Fantastic Evening!,My husband had booked this trip a few weeks before arriving in Kefalonia.   Antonia had contacted us the day before our trip to advise that the weather would not be good (windy) therefore the trip would need to be cancelled.  Although we were disappointed this shows that saftey…
2,https://www.tripadvisor.com/Profile/Anna0831,August 2019,5,Wonderful Day,"My second time, my partner's first. Cannot recommend this experience enough. Remember it's not your ordinary excursion it's a a real fishing boat and that is what you are there to experience, which is what makes it so special. We both agree that we ate the best meal of our…"
3,https://www.tripadvisor.com/Profile/irenedV5934FW,August 2019,5,Great experience,We had a lovely evening at the beginning of August. Mihalis and Antonia was amazing. Ohhhh and the food was delicious!!!The kids reallly enjoyed the diving and the swimming to the secret and private beach!!
4,https://www.tripadvisor.com/Profile/kpm241,July 2019,5,Fabulous day out!,"We booked this trip with Antonia before we flew out to Kefalonia. She was very quick at replying and very informative about the day. It starts at 8am from Agia Pelagia in Svoronata with coffee, juice and cake freshly baked by Antonia. The sea had been a bit rough for a day or…"
0,https://www.tripadvisor.com/Profile/a29nina,August 2019,5,Amazing from the minute we stepped on the boat!!,"This was an absolutely fantastic experience and I highly recommend it to all, couples, families, single travellers.  The owners are so friendly and welcoming.  The views sailing out are amazing! We did the sunset trip.  Watching the fisherman bring the nets in with our catch was…"
1,https://www.tripadvisor.com/Profile/VickieH338,August 2019,5,Fantastic day out!,"This is a boat trip with a difference, a working fishing boat and you watch them haul the nets in...all 2.5km of them! Antonia was the perfect host, answering all our questions, providing us with homemade cake and coffee on arrival, tasty bruschetta later on, then cooking the…"
2,https://www.tripadvisor.com/Profile/karenpE1951OQ,July 2019,5,A must do when visiting Kefalonia,"I had an amazing day fishing/ swimming and of course eating on this excursion, would do again in a heart beat. Great fun for all ages and the hosts were amazing. I met several people on this trip, and everyone had a great time. Thanks. X"
3,https://www.tripadvisor.com/Profile/Hgjune,July 2019,5,Sunset fishing,Our family (with two boys aged 7 and 10) had a wonderful sunset fishing trip with Antonia and Michalis. This is a unique experience and one of the best things we did in our time on Kefalonia. Antonia made us feel very welcome and provided us with some of the best food we ate…
4,https://www.tripadvisor.com/Profile/glynisj2019,July 2019,5,Authentic Greek Fishing Boat Trip,"what a fantastic trip we had today thank you Antonia, Michelis and crew the whole trip from beginning to end was very interesting and informative from being told how the nets would be dropped to the length and lifespan of the lobsters the different species of fish in the area…"
0,https://www.tripadvisor.com/Profile/karolinep742,July 2019,5,An authentic and amazing Greek boat trip 🇬🇷,"Hello from the Norwegians.  My fiancé Sam and I booked this boat trip as our wedding present to one of our favourite friends :) We wanted to book a whole day trip with authentic Greeks and authentic Greek foods and views. And that is exactly what we got!  Antonia, Michalis the…"
1,https://www.tripadvisor.com/Profile/stepharena,July 2019,5,A must-do experience!,"A huge thank you to Antonia, Michelis & crew for a wonderful experience last night! My husband and I were on the 'sunset' trip which commenced at 5pm.  Antonia was quick to respond to my enquiry (which was very last minute) and gave us all the necessary information promptly. …"
2,https://www.tripadvisor.com/Profile/DeniseJarrow,July 2019,5,Best day ever,This was our second trip with Antonia and it was every bit as good as the first. The trip itself is really well organised and because of bad weather we had to reschedule. Antonia kept us fully informed while she rescheduled everyone in trying to make sure everyone could go…
3,https://www.tripadvisor.com/Profile/EmmaMack78,July 2019,5,A must do whilst in Kefalonia!,"We had been recommended this fishing boat trip by family and it did not disappoint. A fantastic way to spend the day enjoying the sun, amazing views of the beautiful coastline and a lunch that wouldn’t look out of place at a five star seafood restaurant!  Great fun watching the…"
4,https://www.tripadvisor.com/Profile/Dodger7569,July 2019,5,Fantastic Day not to be missed,"Our Second trip yesterday, I did ask myself how this can be bettered from last year....But they did and it was just by  keeping it the same.....You are welcomed in such  a way that only Kefalonians know how... From the moment you step onboard you can feel the warmth that…"
0,https://www.tripadvisor.com/Profile/mllrannie,June 2019,5,A Unique Adventure,"Everything we hoped for and more! Gives you a real taste of their lives as fishermen and women. Antonia and Michalis offer a once in a lifetime opportunity to visit, swim and dine whilst seeing the most beautiful parts of the island. Couldn't recommend it more.  Annie & Nick"
1,https://www.tripadvisor.com/Profile/andyagar,July 2019,5,Superb fishing day out,"A massive thank you to Captain Michalis, Antonia and Hassan for another wonderful day, This was our 2nd year running we have been on this trip and again we were were not disappointed 😀😀.  Day starts with coffee and cake and followed by a gentle cruise to lay and pick up nets.…"
2,https://www.tripadvisor.com/Profile/Z133QOjulies,July 2019,5,Fantastic boat trip,"Had a fantastic day today on this boat trip! Amazing scenery, amazing fresh caught and cooked seafood and wonderful hosts who take very good care of us and the other guests. Our 2 boys loved it, especially swimming in the beautiful clear water. Would highly recommend this trip…"
3,https://www.tripadvisor.com/Profile/lucyjane2700,July 2019,5,Best trip ever!!,This fishing trip was definitely one of the best excursions I have ever been on and gave me a real insight into the hard work of a fisherman. As soon as you arrive are you greeted kindly by the crew and made to feel extremely welcome. You are provided with freshly made cake and…
4,https://www.tripadvisor.com/Profile/Yclcu,July 2019,5,Excellent fishing trip,"After reading the reviews our expectations were set high and we were not disappointed, great fishing experience with lovely Greek hosts serving the freshest caught fish, lobster and crab for lunch, even our teenage son was impressed. If you want to try something with an intimate…"
0,https://www.tripadvisor.com/Profile/miladag2019,July 2019,5,The gem of our vacation,"In general, we are not really fans of group activities, this was however very different. You will get to enjoy a day out on the sea where you will witness how the fish you ate at the restaurants during your vacation in Cephalonia ended up on your plate and you will get to try…"
1,https://www.tripadvisor.com/Profile/davidhD6869TJ,July 2019,5,"Not just any boat trip, this is special.","Okay, so we’ve all been on boat trips haven’t we? You know the score, they take you somewhere for lunch then take you to a beach for a swim then to return to whence you came at the end of the day! This is not just different, it’s spectacularly different. After arriving in the…"
2,https://www.tripadvisor.com/Profile/Zdvarko,July 2019,5,A wonderful expeience,"While our visit was not purely for pleasure, and was oriented more towards familiarising ourselves with the fishing tourism practices in Kefalonia, it still managed to provide a wonderful field trip, where we got to experience everything Michalis, Antonia and Hassan normally…"
3,https://www.tripadvisor.com/Profile/Trisherfisher,July 2019,5,Wonderful day at sea!,"We had the most amazing experience a week ago on this little fishing trawler!  We were welcomed by Antonia who is the very talented cook of the trip, who was also very informative re wildlife and fishing and beautiful Kefalonia.  The nets were hauled in along with plenty of fish…"
4,https://www.tripadvisor.com/Profile/helbel63,July 2019,5,Day Trip on working fishing boat,"A lovely day trip on a working fishing boat with this hardworking family.  On arrival we had cake and Greek coffee.  Lunch was salads, lobster, soup, spaghetti and bruschetta for appetisers.  Water, wine and juice included.  Stopped off in a little beach alcove for lunch after…"
0,https://www.tripadvisor.com/Profile/Trek654679,July 2019,5,An amazing day out well worthwhile ,"A great fantastic day fishing, lovely people, fabulous food, great no matter what age this family run business are kind friendly and have a great sense of humour, nothing is to much trouble, it is also very educational.Have already booked for a second trip. A big thank you to…"
1,https://www.tripadvisor.com/Profile/736PaulR,July 2019,5,A real fishing boat experience,"Fishing trips can take many forms. This one is a 22 year old wooden fishing boat that is operating as it always has. The difference is that a few of us can watch it in action, see the days catch - various fish, lobster, crabs etc plus some interest for the children with starfish…"
2,https://www.tripadvisor.com/Profile/LisaH2580,July 2019,5,The best day out!,"From the moment you arrive, Antonia & the crew make you feel like friends. Greek coffee & cake are served & then you set sail to the fishing nets. We had a bumper catch of lobster & grouper. If you choose to you can help clean the nets. Then you can swim off the boat whilst…"
3,https://www.tripadvisor.com/Profile/marymN940HT,June 2019,5,"best day out, best value!!!","This was our 3rd trip on this traditional fishing boat, it is so perfect, if you want to swim you can!! The Captain and the ""family"" make you feel so welcome and relaxed, and everybody makes that ""WOW"" sound when the food is served up, as its fresh fish caught that day with…"
4,https://www.tripadvisor.com/Profile/Companion61117,June 2019,5,Our Favourite Excursion!,"Our family of 6, age 15 months to 74 years had a wonderful day! Antonia, Michalis, and Hassan are such warm people and we felt like family. We enjoyed watching the nets being brought in and learned that Hassan had made them.He also explained the sea life caught in the nets which…"
0,https://www.tripadvisor.com/Profile/PragueCourtyard,June 2019,5,Norwegian Star to Fishing Boat,"Unfortunately our time here was limited because of the cruise itinerary.  Regardless this was a great adventure. We are a family of 4, Antonia was a great host. She was waiting for us as our ship docked and did a great job communicating back and forth with us. This trip is a…"
1,https://www.tripadvisor.com/Profile/Runninggirl27,June 2019,3,Good but could been better.... ,I feel I have to be honest on my review and looking at the previous 5* reviews unfortunately I don’t agree.  Firstly it was great to be aboard a fishing boat seeing how the nets work and then to see the catch of day. Coming from a farmers background this was something we were…
2,https://www.tripadvisor.com/Profile/karenstewart108,June 2019,5,an absolutely perfect day,"we decided to opt for this boat trip after reading great reviews about it, and it didn't disappoint.  Antonia is a lovely lady and we were made so welcome from the moment we stepped onto the boat. imagine watching your lunch being caught, and holding the catch (if you choose to)…"
3,https://www.tripadvisor.com/Profile/StephenT2834,June 2019,5,Michalis fishing tour Svoronata,"Missing the fishing was only a very minor point of yesterday, what mattered was the overall experience which was fantastic. Your culinary delights were exceptional which overwhelmed all desire for fishing, your food quality was outstanding, you provided a spectacular day with…"
4,https://www.tripadvisor.com/Profile/MissChef03,June 2019,5,Perfect Fishing Day!,"I couldn’t think of a better way to spend a day on the water when visiting Kefalonia. My family stayed in Argostoli, so it was a short 18 min drive to the dock where the boat is. We brought our 4 year old and he had the best time. The food is absolutely incredible and seasoned…"
0,https://www.tripadvisor.com/Profile/kylek811,June 2019,5,"Last minute holiday, with a fishing excursion thrown in ,","Fantastic fishing trip , we went with a group of friends from the hotel we were staying, we met at Ammes port for 8am, greeted with homemade cake & coffee, there we sailed out to sea to collect our catch , we had 7 lobster (lovely sizes) 3 sea bream , and some big crab, After we…"
1,https://www.tripadvisor.com/Profile/NewJulesuk,June 2019,5,Saturday 15/06/2019 Julie & Moira,"What a great and memorable day. Collected from our hotel by the very lovely, friendly and warm Antonia. Supplied with coffee and cake served by the fabulous fisherman Hassan while the rest of our fellow shipmates arrived. Just 12 of us which meant getting to know one another…"
2,https://www.tripadvisor.com/Profile/judithmS3781EE,June 2019,5,Day Fishing trip,"Four of us are just back from a fantastic trip with Antonia and Michalis, their daughter Nicki and Hassan (I’m not sure how you spell his name 😀).  What a first class day from booking on the Web, Antonia got back to me so promptly it was unbelievable, to getting back to the…"
3,https://www.tripadvisor.com/Profile/MariaD693,June 2019,5,If you do nothing else in Kefalonia go on this trip!,"Probably the best organised trip I have ever done on any holiday! I felt like they shared a secret bit of Kefalonia with us. The hosting was great, the food superb and to see how proper fisherman fish was fantastic. All in all a magical day and we will be recommending it to…"
4,https://www.tripadvisor.com/Profile/samcW7494GJ,June 2019,5,A great day out!,"Thoroughly enjoyed our day fishing,swimming, eating and drinking. Very well looked after with coffee and cake first thing in the morning and a seafood feast for lunch, washes down with home made wine. 👍👍"
0,https://www.tripadvisor.com/Profile/badsaboy,June 2019,5,Absolutely perfect,Booked after reading all the TA reviews. As soon as we got onboard we could tell that we were in good hands. Coffee and freshly baked cake to start the morning was amazing. We traveled out to the fishing nets laid out before and watched Antonio and Hassan work together to bring…
1,https://www.tripadvisor.com/Profile/Littlegem91,June 2019,5,Highlight of the holiday (and we did a lot!),We couldn't rate the Michalis high enough! We were so happy to experience this with them. From start to finish they made us feel right at home. I've been speaking to Antonia two months prior to coming out. And not once she was pushy to book the trip as I am really untrusting…
2,https://www.tripadvisor.com/Profile/DavidandJax,June 2019,5,Fantastic Day Out!,"We went for a day cruise. From the moment we set off we had great fun!   Antonia is a great host and together with Michalis and his right hand man Hassan you honestly could not wish for a better day.  This is not a boat full of tourists getting sunburnt and singing, this is…"
3,https://www.tripadvisor.com/Profile/SilvanaS1446,June 2019,5,Fishing Tour,A very interesting and nice Trip in a Original Fisherboat with a very Lovely Family. The capitain is a Original Fisherman and he cooking very good. Fresh seafood and Food and Fruits from Antonias (the capitains  wife) Garden. She do all for feeling good.
4,https://www.tripadvisor.com/Profile/tacklentravel,May 2019,5,Dreams do come true,"Antonia and Michalis' and crew were absolutely wonderful.  First, we were welcomed with huge smiles and warm embraces by Antonia who also baked us a fresh breakfast Vanilla cake (yum).  We were then enroute to go take up the nets that they put out the night prior.  In my…"
0,https://www.tripadvisor.com/Profile/501lornap,May 2019,5,This was the best fishing trip EVER!,"We booked this trip for the last day of our holiday in Kefalonia and it became the absolute highlight of the week! Antonia and crew could not have made us more welcome-The fishing was incredible to watch first hand, the food was absolutely amazing, swimming in the crystal blue…"
1,https://www.tripadvisor.com/Profile/rebeccakW6199WG,May 2019,5,Amazing.. just amazing!,Antonia and the crew went above and beyond for is all day! The best fishing trip my son (7) and I have ever been on! Worth going back to Kefalonia for this alone! The food was stunning and my son even enjoyed the red mullet- Whilst I preferred the freshest lobster ever 😉 Would…
2,https://www.tripadvisor.com/Profile/Naomiatthebeautyroom,May 2019,5,Awesome,"We've just had our 2nd day out on this trip and are so happy to say it was as good as the 1st time. Fantastic hospitality, delicious food and beautiful scenery and swimming. We love this boat and the people who run it. Totally recommend to people with young children as the time…"
3,https://www.tripadvisor.com/Profile/Pedmaz,May 2019,5,An absolutely perfect day,"This trip was the highlight of our two week stay in Kefalonia. There aren't enough words to describe our day with Captain Michalis, Antonia, Hassan and little Nikki, so we recommend you experience it for yourselves.   Early on a beautiful clear morning we were warmly welcomed on…"
4,https://www.tripadvisor.com/Profile/Finroocam,May 2019,5,Fabulous,"This is just a fantastic trip , so good we did it twice at different  times  of year , and of course it was fascinating  as the catches were different.  Our host Antonia was terrific,  wonderfully food fresh from the sea-  and local wine, fresh salads. The whole experience was…"
0,https://www.tripadvisor.com/Profile/BARANJO5452,May 2019,5,A perfect day,"From the minute you board you enjoy the very best of Greek hospitality! Lovely coffee and homemade cake, what better way to start the day. Beautiful day sailing, fishing, swimming with the best lunch ever! Michalis, Antonia and Hassan promise and certainly deliver a wonderfully…"
1,https://www.tripadvisor.com/Profile/MarsB123,May 2019,5,Wonderful day out for all!,Just returned from an amazing trip with the fishing tourism kefalonia crew. Cannot recommend highly enough! The hospitality was second to none and the lobster spaghetti was even better. One of the best meals I've ever eaten. If you are looking for an authentic day out with great…
2,https://www.tripadvisor.com/Profile/92dominikb,May 2019,5,Great Daytrip with awesome Seafood,Great Daytrip with Captain Michalis and his wife Antonia. The group of 12 guests started at 08 hrs in the morning with fresh coffee and cake. After picking up the nets the catch is papared on board! The food was really good and Antonia was a great host.
3,https://www.tripadvisor.com/Profile/Helste,May 2019,5,Another great day,This was our second trip with Antonia & Mixalis after enjoying our first trip so much. As it was early May the weather was unpredictable and our original trip had to be cancelled due to bad weather. However Antonia made sure we were re-booked in and had our trip. They will not…
4,https://www.tripadvisor.com/Profile/601Jude56,May 2019,5,Michelis Fishing trip,"Fabulous day fishing with Antonia and her lovely family. Antonia has a beautiful kind and caring personality.  We had homemade cake,and Greek seafood cooked straight from the sea. Best Fisherman's spaghetti I have ever tasted. Would highly recommend. Lots of laughter. A day we…"
0,https://www.tripadvisor.com/Profile/helencC7422OU,May 2019,5,A trip not to be missed!!!,"Well where do I start, this was our 2nd trip on this working fishing boat trip. We were greeted by Antonia who is the most wonderful host offering home made cake and greek coffee before we set off. Michalis takes the helm and off we go. We go to collect the nets that had been…"
1,https://www.tripadvisor.com/Profile/F120ETphilg,May 2019,5,Fantastic Trip,"I don't normally write reviews but here we go, another fantastic day with our friends and crew that is Michalis Antonia and Hassan, amazing food caught before our very eyes and all cooked to perfection the wine was very nice as well!!! Highly recommended, roll on September for…"
2,https://www.tripadvisor.com/Profile/grimesters,May 2019,5,Best Day,"This was our 2nd trip with Michalis Antonia and Hasan, it was fabulous just like last September, the catch was amazing , and the freshly cooked food was so beautiful , tasty and plentiful, we had lobster spaghetti, fresh lobsters, all kinds of different fish , Potato salad, fish…"
3,https://www.tripadvisor.com/Profile/IlonaV277,May 2019,5,Do it!,"Higly recommend! The food to die for🐠🐬🐟🦀🦐. Seriously I have never eaten more delicious seafoon. A very relaxing atmosphere on a boat.  Fun for kids and adults! You can swim, help with unneting the fish or whatever. Amazing views and very hospitable and helpful hosts! Will…"
4,https://www.tripadvisor.com/Profile/705santas,April 2019,5,"Fantastic Food, Experience and People!","Firstly, this is possibly the best excursion we have been on while travelling around Europe. Having never been on a fishing boat before we didn't know what to expect but from the moment we booked through to the end of the trip we were looked after extremely well by Antonia.…"
0,https://www.tripadvisor.com/Profile/robthecod,October 2018,5,Fishing fantastico!,"Best day of the two weeks holiday. Traditional fishing with a local family. Made to feel part of the whole experience. A MUST for any keen fishermen. Pulled up on a lovely beach, ate what we caught and swam from the boat. Maximum of 12 people so totally authentic. Lovely people…"
1,https://www.tripadvisor.com/Profile/ltwn123,October 2018,5,Not your average boat trip,"Well, what can I say. Antonia and Michalis make you feel so welcome. From the moment you board the whole experience is a pleasure. Coffee and cake followed by a trip to bring in the 3km of nets. You are free to get as involved as you like and then there is time to swim, fish &…"
2,https://www.tripadvisor.com/Profile/Scenic751164,September 2018,5,"Fish, swim, eat, drink, laugh.","What an amazing day. Watch 3 km of fishing net, set the night before, brought in. From olive oil from Antonia’s olive grove, to fresh tomatoes, to fresh caught and cooked fish, this is an experience not to be missed."
3,https://www.tripadvisor.com/Profile/575garyn,September 2018,5,"Fish, swim , eat , drink laugh ","I have been looking forward to this trip since June and it lived up to everything and more , Antonio was so good on communication no matter when , being a keen fisherman it was fascinating to see all the different species bought in , we all got stuck in getting the fish out as…"
4,https://www.tripadvisor.com/Profile/twistybird,September 2018,5,Fantastic day,"Antonia greets you with a huge smile, coffee and home made cake! No better start to the trip. Small groups of up to 12 on a traditional wooden Greek fishing boat. Helping to reel in the catch and seeing all different varieties of fish which are then expertly cooked up for lunch…"
