,reviewer_profile,date,rating,title,text
3,https://www.tripadvisor.com/Profile/226francescop,August 2019,5,Bravo Anna Maria!!,"Unforgettable experience thanks to Tina and her father, the Captain, who put incredible passion in making people feel like they are part of the family rather than tourists. Amazing excursion, first class food (impossible to find fresher fish anywhere else on the island) and…"
4,https://www.tripadvisor.com/Profile/Digital_Skipper,August 2019,5,Fishing trip in Milos island,My family and I joined captain Kyriakos and his daughter to a fishing trip in the south of Milos island two days ago. This was an excellent experience that we have enjoyed very much. With  a small team of another 7 people (12 in total) we have visited some of the most beautiful…
0,https://www.tripadvisor.com/Profile/elisap503,July 2019,5,Fantastic Day,"We had really fantastic time with this tour. We were ten people and it felt like having a private boat to ourselves to enjoy. The captain and the daughter are really nice people and the fishing part was good fun. The lunch , the fresh fished cooked on the boat, was amazing,plus…"
1,https://www.tripadvisor.com/Profile/ChrisC7713,July 2019,5,Real Greek Experience,"Best Greek experience you can possibly have from visiting the best beaches to the freshest fish and real Greek food. The family owned business (crew) is the warmest and loving people, that what to give you the best memories of Milos. Thanks again!"
2,https://www.tripadvisor.com/Profile/alexpapachristo,July 2019,5,Our favorite day in Milos,My girlfriend and I decided to give this a chance because of the family and traditional vibe it gave us! Captain K. and his daughter were the best hosts we could ask for and made us feel like locals on the island! We fished and cooked fresh fish while we cruised at the best…
3,https://www.tripadvisor.com/Profile/pinkasl,June 2019,5,"Great Fishing trip Adamas, June ,18 2019",We had a phenomenal fishing trip with Kiriakos and his daughter Tina.  Wonderful people not only as “fishing bodies” but also a wonderful family. We visited many beautiful places and had a great lunch . You must experience it !!!! Greeeeaaat 👍⭐️⭐️⭐️⭐️⭐️⭐️⭐️ ❤️J&P 
4,https://www.tripadvisor.com/Profile/madelenegra,June 2019,5,Our best experience on Milos,"We wanted to go fishing on the island and came across this tour. It exceeded our expectations as we spent the whole day feeling like part of Tina's beautiful family as we caught fish, swam in crystal clear waters away from masses of tourists, and ate fresh grilled fish on the…"
0,https://www.tripadvisor.com/Profile/baptistec463,May 2019,5,A memorable day,A great and authentic experience ! We had a very nice day. Many thanks to Tina and her father for all they shared with us. You are so kind people. A real human experience Thank you for the excellent lunch ! See you next time in Milos. Efharisto poli
1,https://www.tripadvisor.com/Profile/knowlesy2015,May 2019,5,Fabulous day on the sea,"Thank you for a fabulous day on the sea with your family.  We had a great day, were well looked after and enjoyed the delicious food that kept coming all day.  Next time we will catch  that big fish!!!"
2,https://www.tripadvisor.com/Profile/S7882HWmichaelg,April 2019,5,Boat trip Milos ,"We highly recommend to do the trip. We were out for 7 to 8 hours. Exploring the west coast of the island, up to kleftiko. Fresh fish for lunch. Anchored in 3 bays and also could swim there.  Very nice experience! "
3,https://www.tripadvisor.com/Profile/smitas938,August 2018,5,Absolutely recommend,"The Milos Fishing Trip was the highlight of my vacation in Milos!! Tina and her father are wonderful hosts, and the small group size of 8 made the whole trip very personalized — this was a huge selling point. They also have an awning over the boat, and the shade was incredibly…"
4,https://www.tripadvisor.com/Profile/ericsY1726WH,July 2018,5,Awesome Day Trip,We had a fairly large group of 11 and deliberated which boat trip we wanted to take around Milos for my father's birthday. This one was perfect!  Tina and her dad made us feel like family as they took us fishing and to Kleftiko bay for snorkeling and lunch. I'd highly recommend…
0,https://www.tripadvisor.com/Profile/BoardingPass406643,August 2018,5,Amazing boat experience,"We went there last August, we were a company of four (two couples), and totally six guests (i.e., the boat is not crowded). A very special boat trip with local fishermen in a very hospitable and warm atmosphere. We stopped by various majestic beaches of the island without rush,…"
1,https://www.tripadvisor.com/Profile/RiteshP575,August 2018,5,Must do when in Milos!,"If you want to experience fishing whilst in Milos then we would highly recommend this family run, laid back fishing experience. We were met by Tina and her dad at the beginning of the day. They took us to picturesque coves as we made our way to Kleftiko bay. We stopped to swim…"
2,https://www.tripadvisor.com/Profile/dlias95,August 2018,5,Great experience,"Really layed back and family run boat.  You can fish,swim,chill at your own pace. No rush and you have meal on boat! If I come back here I will be looking them up and try to bring friends."
3,https://www.tripadvisor.com/Profile/matteoramundo,August 2018,5,A magic experience,"A magic experience, no other words to define it!  Not only because of the beautiful trip in the magnificent landscapes of Milos but mainly for the way the captain Kiriakos, Tina and the other nice man of the crew have committed themselves in making the trip something…"
4,https://www.tripadvisor.com/Profile/Konstantina1202,August 2018,5,Fantastic trip,"We had an amazing trip with Tina and her father to the south part of the island of Milos. We visited 3-4 different beaches, including Kleftiko. We had an amazing lunch cooked on board with fresh fish that was caught the same day! Tasty fish soup and grilled swordfish together…"
0,https://www.tripadvisor.com/Profile/IrmaS1017,August 2018,5,Milos fishing trip,"Most enjoyable day out, swimming in the bluest water. Thanks to all involved for treating us as friends."
1,https://www.tripadvisor.com/Profile/847julietp,August 2018,5,Authentic boat trip,"What a day! We found this gem of a boat at the Adamantas port in Milos, after looking at many other options for a trip around the island and to the lovely beaches. Our initial impulse was to go on a sailboat- but they were fully booked. My husband and a friend found this little…"
2,https://www.tripadvisor.com/Profile/lambrosm422,July 2018,5,Cool experience! Caught some fish!,"This is an amazing way to spend a day in Milos. Kapetan Kyriakos, his very nice daughter and the rest of the crew will go out of their way to make sure you have a great time. They allow a limited number of people on the boat so you really feel included in  planning the trip. Our…"
3,https://www.tripadvisor.com/Profile/macavallian,July 2018,5,Lovely day - lovely people ,"We had a fantastic day swimming - fishing - swimming - eating and more fishing , unfortunately no fish were caught today although a very large one snap the hook - we can not fault the skipper and his daughter and granddaughter - fun family day out with lovely fish dinner in…"
4,https://www.tripadvisor.com/Profile/sergenet,July 2018,5,Day long fishing/touring trip,"Words cannot describe the wonderful time we had on this boat. We started at 10 am and went around several breathtaking locations stopping for swimming and fishing. The captain and his crew went out of their way to please us. They cooked for us the catch of the day, a variety of…"
0,https://www.tripadvisor.com/Profile/stephanielF9056DC,June 2018,5,Exceptional Fishing/Boating Experience - highly recommended,"We had an incredibly amazing time on the fishing trip that was arranged and recommended by our hotel.  The family was so generous and sweet. We had the best lunch and were entertained all day long. The swimming, fishing and boating were the very best. Most of all - they treated…"
1,https://www.tripadvisor.com/Profile/silverwz,June 2018,5,The best trip..,The most beautiful day on the island.the sea was great and food was amaizing.thanks for the best trip.
2,https://www.tripadvisor.com/Profile/KSFamily_12,May 2018,5,Wonderful Trip!,We booked this trip after the snorkel trip we had booked with another boat got cancelled. We could not have been happier and were very glad it worked out that we got to go with captain and his daughter. Our family wanted to snorkel at kleftiko but most boats couldn’t accommodate…
