,reviewer_profile,date,rating,title,text
4,https://www.tripadvisor.com/Profile/nelut2017,July 2017,5,Afternoon fishing with SFT,"We spent a beautiful afternoon fishing with Dimitri. We had the chance to catch a loot of fish of many kinds, watch the dolpins and a wonderfull sunset. It's an experince that every visitor of Skiathos should try."
0,https://www.tripadvisor.com/Profile/miloue97,June 2017,5,Exciting fishing trip with captain Dimitris!,"Highly recommendable! We had an amazing fishing trip with captain Dimitris! We catched our own fish and even spotted Dolphins! We made an evening trip, we saw a beautiful sunset. Drinks and snacks are on board. Almost every time we dropped in our hook, we catched a fish,…"
1,https://www.tripadvisor.com/Profile/ciprianp706,June 2017,5,Excelent fishing and sailing experience,"First I just wanted to try the fishing experience in Skiatos.I chose Dimitris's fishing boat and it was the best choice I have ever made! I went fishing for about 4 hours and we had everything at our disposal: a complete fishing equipement, sandwiches, beer, water, fruits,etc.He…"
2,https://www.tripadvisor.com/Profile/KathleenB64,June 2017,5,Awesome experience,"Enjoyed an excellent day out with the charming Captain Dimities - "" Jimmy "" who could not have been more accommodating on our private half day boat hire to take us to the stunning Lalarai Beach & Arch , stopping at all the sea caves & notable sights for great photo opportunities…"
3,https://www.tripadvisor.com/Profile/MySoulsail,June 2017,5,Loved this guy and the day was fabulous...,"If you are a couple, a group of friends big or small and fancy something a bit different then go and see Captain Demitris he is great, jump on board for a trip full of fun. Fishing, swimming and snorkeling relax on deck while the rest catch your lunch, a taverna will cook if you…"
4,https://www.tripadvisor.com/Profile/fotiosk887,May 2017,5,Amazing Experience!,"I had the pleasure of fishing with my family and Dimitri last summer and the one thing I can say is , incredible!  We never thought that a few hours on a fishing boat could be so much fun and relaxing at the same time.  My children keep asking when we will return for another…"
0,https://www.tripadvisor.com/Profile/pvenizeleas,September 2016,5,very nice fishing trip,"it was a beautiful relaxing day  on the fishingboat. altough we were beginners, we caught six fishes. Dimitri has showed us the whole island from the seaside.. After we came back, from the fishingtrip, dimitri showed us a restaurant, where we could  let prepear the fish.so we…"
1,https://www.tripadvisor.com/Profile/Venture669011,September 2016,5,Amazing,"It is really a nice day trip, we caught a lot of fishes and our Captain Dimitris is a very nice person and know everything about fishing.   Afterwards there is a restaurant will cook your fishes for free. It's the best fishing trip i have ever had.  See you next year Dimitris!"
2,https://www.tripadvisor.com/Profile/Grn5,September 2016,5,Excellent  day out,This trip is a must for visitors  to the island. Excellent day out. Friendly crew. Very accommodating. Highly recommended 
3,https://www.tripadvisor.com/Profile/RudiO87,August 2016,5,Fishing trip,Fantastic day or evening trip for the whole family. Captain Dimitris is both knowledgeable and fun. A must for anyone visiting Skiathos!!!
4,https://www.tripadvisor.com/Profile/MrMZR,May 2016,5,Great family day out!,Captain Dimitris and his crew were fab! We spent the morning out fishing off Skopelos island and caught loads of 'kolios' fish. Our 6 year old son had never caught a fish before and was supper excited! We all had a go and it was really fun. After a bite of lunch we were off to…
0,https://www.tripadvisor.com/Profile/Liftdoctor1,June 2016,5,Brilliant time,Went with these guys in the evening for a leisurely fishing trip.  Great time. Focused on quantity rather than size at our request and did not fail to deliver  Nice food & drinks included at competitive rates  Thank you and hope to see you when we return
1,https://www.tripadvisor.com/Profile/BratislavaUA,June 2016,5,What a day on boat !,"We have had a perfect day with cpt. Dimitris. He offered us good price & delivered good service. We visited Lalaria and Castro beach had a lunch there in taverna and on the way back stopped for a quick fisiing. Relaxed atmosphere, music & beer - we will do this again!"
2,https://www.tripadvisor.com/Profile/Mummyduck1963,May 2016,5,Superb experience ,"Privately hired this boat for an evening fishing trip for myself, my wife & my 8yr old son, from beginning to end it was fantastic! Both owners where so helpful & nothing was too much trouble. We caught plenty of diff variety fish & watching the sunset was to die for! We ended…"
