,reviewer_profile,date,rating,title,text
2,https://www.tripadvisor.com/Profile/Bigbas1967,August 2019,5,Fishing trip,"Great day we had. Giannis and his lovely wife Nancy and daughter made it a special day. Fishing, swimming and eating the fish with very tastefull spaghetti and salade. Enjoyed it very much. Great trip for familys and with friends..Giannis, 10 out of 10 if that could be possible..greetings, Big Bas and small Bas"
3,https://www.tripadvisor.com/Profile/KiiraAndMikko,August 2019,5,A day like a dream,Genuine greek hospitality by Nancy and Giannis. Come as a guest leave as a friend is once again true:) It was exciting to try fishing guided by professionals. The stop for swimming in the turquoise water and eating the catch of the day together with our new friends was amazing. Time was flying with no hurry from 9 to 5 so fast. Thank you once again and good luck with your business - the perfect and needed skills you have. Hope to meet you again!
4,https://www.tripadvisor.com/Profile/janaU3141VG,August 2019,5,Great Day on the Boat,"We had a great day fishing with the captain Jannis and his wife Nancy. Not only we caught a lot of fish and calamari, also the whole day felt really familiar. After a short ride from Pythagorio habour we started fishing right away. Then we went to a really nice beach with epic blue water. After a dip in the water it we ate the catch from the day directly on the boat a box with cold beverages is also on the boat and for free. All together is was an amazing day. "
0,https://www.tripadvisor.com/Profile/karin_m_P,July 2019,5,Brilliant experience!,"We can highly recommend Samos fishing trips which was the highlight of our vacation this year. We went on this tour with our three sons aged 3, 9 and 11 and they enjoyed the day as much as we did.Yanis and Nancy are absolutely brilliant in making sure that everybody onboard the boat is having a great time. Yanis taught our sons how to clean the fish and they where thrilled over the calamaries that he caught. After fishing we went to the most beautiful place to swim and relax while Nancy cooked the most wonderful dinner that we ate on the boat.  Many thanks Yanis and Nancy! We regret that we did not have the opportunity to visit you again in the harbor for a drink together . Next time in Samos we will for sure go on a trip again!"
1,https://www.tripadvisor.com/Profile/faulknerelectrical,July 2019,5,Best Day Ever,"We had the most amazing day from start to finish. I have been on many boat trips and this was by far the best ever. We caught over 60 fish between us, my 6 year old daughter even caught 8 fish, it was amazing to see the joy on her face. My 10 year old daughter caught the biggest fish. Nancy and Yanis made us feel so welcome, Nancy cooked the fish and prepared a beautiful Greek salad with lovely bread and home grown olives, and not forgetting the lovely Samos wine. What an amazing day with my family, the memories we will cherish forever. Thank you so much Nancy and Yanis, Yamas "
2,https://www.tripadvisor.com/Profile/895lexv,July 2019,5,Great day out on the sea!,"We were guests in the first week they started their new venture. Giannis and Nansy are superb hosts and born with the hospitality x-factor. €60 pp is nothing for a great day out, with fishing, drinking, eating (fresh fish and salats etc), cruising. A must-do in Pythagorion."
3,https://www.tripadvisor.com/Profile/Denpbr,July 2019,5,An unforgettable day at sea,"This trip is a perfect opportunity to enjoy Samos at its best. The hosts, Giannis and Nancy are very helpful, knowledgeable, and have a passion for what they do. They know the waters and will provide bait and equipment suited for a great fishing experience. They are also helpful in teaching different fishing techniques and can tell a lot about the waters. Nancy is also a great cook, and will make a really nice meal from minute-fresh ingredients. Deep blue water, a bent fishing rod and the  lovely people will definitely make it a day to remember."
4,https://www.tripadvisor.com/Profile/RotemTouitou,July 2019,5,Best Fishing trip ever!!,"This was such an amazing day!! More thanks to Yanis and Nancy who are the owners of the boat and the first ones to offer a fishing trip in Samos than anything else ️ They gave us a feeling it was our own boat since the moment we met. All day long they make sure you are having fun, taking you on the boat to the best fishing spots and teaching you how to fish if needed. We were lucky to catch many of them. All of us. When fishing was over we parked at the most amazing Bay with water so clear I was sure you only get to see in the Bahamas  some jumped in and I was happy Yanis let me help him clean the fish :) We talked and made jokes all day, cooked the amazing fish we caught wish some fresh bread salad and white wine and couldn’t be happier on our way back. We made new friends and had such a good experience I would go a million times more !"
0,https://www.tripadvisor.com/Profile/johanscarlet,July 2019,5,Best trip ever,We had an amazing day with Nansy and Giannis on their beautiful fishingboat. Nice catch of the day ...Nansy and Giannis are so helpfull all day long. While Nansy was preparing the fresh fish we caught we could go for a swim . Waaw... really amazing.Food and wine drinks music and lovely people what more do you need  For sure i'll be booking Samos fishing trips again next year.
1,https://www.tripadvisor.com/Profile/Maounes123,July 2019,5,Fishing trip in Samos,"It was a wonderfull day with these friendly people Nansy and Yannis, a day full of experience, wonderfull moments, fishing experience, swimming in this incredible place, the wonderfull meal of Nansy and the nice company. Thank you very much for everything!!@"
2,https://www.tripadvisor.com/Profile/3llevill,July 2019,5,Amazing trip with lovely family 👌🏼😃,"Me and my daughter spent an amazing day with the professional, serviceminded and lovely captains Giannis, Nansy and Areti from Samos Fishing Trips. An absolutely perfect day and extraordinary experience we will never forget!  Dolphins, fishing, swimming and sharing a delicious meal with fantastic people  Highly recommended! "
3,https://www.tripadvisor.com/Profile/G6500GDnancyd,July 2019,5,Nancy,"Wonderful people (Nancy and John) incredible experience on board with fishing, swimming, excellent food! Good job guys! Can't wait to see you again! Thanks for the amazing trip!"
